Time,[10:0],[10:1],[10:2],[10:3],[10:4],[10:5],[10:6],[10:7],[10:8],[10:9],[10:10],[10:11],[10:12],[10:13],[10:14],[10:15],[10:16],[10:17],[10:18],[10:19],[10:20]
time,Walzkraft  DUO-Walzwerk VL,Walzkraft  DUO-Walzwerk VR,Walzkraft  DUO-Walzwerk HL,Walzkraft  DUO-Walzwerk HR,Walzkraft Walzgerüst 1,Walzkraft Walzgerüst 2,Walzkraft Walzgerüst 3,Walzkraft Walzgerüst 4,Moment DUO-Walzwerk,Moment Walzgerüst 1,Moment Walzgerüst 2,Moment Walzgerüst 3,Moment Walzgerüst 4,Temperatur 1 (Rollgang),Temperatur 2 (Duo Austritt),Temperatur 3 (Duo Anstich),Temperatur 4 (vor G1),Temperatur 5 (vor G2),Temperatur 6 (vor G3),Temperatur 7 (vor G4),Temperatur 8 (nach G4)
sec,kN,kN,kN,kN,kN,kN,kN,kN,kNm,kNm,kNm,kNm,kNm,°C,°C,°C,°C,°C,°C,°C,°C
2022-10-20T10:46:05.430000,1.42847,-0.707642,-0.144226,1.21375,-0.110016,0,-0.054306,0.0231171,1.14583,0.0113976,0.0157812,-0.0149045,0.014323,670,1151.71,670.091,600,670,600.087,670.091,600
2022-10-20T10:46:05.432000,1.09235,-0.864868,-0.432739,0.0714111,-0.110016,0.0287628,-0.054306,0,1.10026,0.0109591,0.0149045,-0.0175347,0.0139973,670.091,1151.43,670.091,600,670,600,670.091,600
2022-10-20T10:46:05.434000,1.09235,-1.02209,-0.360596,0.85675,-0.0733643,0,0,0,1.02864,0.00964403,0.015343,-0.015343,0.0126953,670.091,1151.71,670,600,669.909,600.087,670.091,600
2022-10-20T10:46:05.436000,0.924316,-0.864868,-0.432739,0.142822,-0.110016,0.0287628,0,-0.0231171,1.11328,0.0118361,0.015343,-0.0166581,0.0120442,670.091,1151.71,669.909,599.913,670,600.087,670.091,600
2022-10-20T10:46:05.438000,1.26044,-0.786255,-0.21637,1.14233,-0.146698,0,0,-0.0231171,1.13932,0.0105209,0.0170963,-0.0140278,0.0130208,670,1151.52,670,600,670.091,600,670.091,600
2022-10-20T10:46:05.440000,1.09235,-0.707642,-0.21637,0.713989,-0.110016,0,0,-0.0231171,1.08073,0.00876737,0.015343,-0.0149045,0.0133464,670.182,1151.98,670,600.087,670,600,670.091,600
2022-10-20T10:46:05.442000,0.924316,-0.628967,-0.360596,0.214172,-0.146698,0,-0.0271606,-0.0231171,1.21094,0.0118361,0.0140278,-0.015343,0.0113933,670.091,1151.8,670.091,600.087,670,600,670.182,600
2022-10-20T10:46:05.444000,1.26044,-1.10071,-0.21637,1.28516,-0.146698,0,-0.0271606,-0.0462341,1.13281,0.0122743,0.015343,-0.0149045,0.0120442,670.091,1151.71,670.091,600,669.909,599.913,670.091,600
2022-10-20T10:46:05.446000,0.756226,-1.02209,-0.360596,0.428406,-0.110016,-0.0287628,0,0,1.06771,0.0113976,0.0157812,-0.015343,0.0117188,670.182,1151.8,670.182,599.913,669.818,600,670.091,600
2022-10-20T10:46:05.448000,0.924316,-0.943481,-0.360596,0.499756,-0.110016,0,0,0.0231171,1.15234,0.0109591,0.0149045,-0.0166581,0.0126953,670,1151.8,669.909,600,670,600,670.182,600
2022-10-20T10:46:05.450000,1.42847,-1.17938,-0.144226,1.21375,-0.110016,0,0,0.0231171,1.21094,0.0109591,0.0140278,-0.0149045,0.0123699,670.091,1151.71,669.909,600,670.091,600,670.091,599.913
2022-10-20T10:46:05.452000,0.840271,-0.628967,-0.288513,0.499756,-0.146698,0,0,0,1.11328,0.0109591,0.015343,-0.0157812,0.0107422,670.091,1151.52,670,600.087,670.091,600,670,600
2022-10-20T10:46:05.454000,1.26044,-0.786255,-0.288513,0.928162,-0.0733643,-0.0287628,-0.0271606,-0.0231171,1.06771,0.0113976,0.015343,-0.0170963,0.0133464,670.091,1151.71,670.273,600.174,670,600,670.091,599.913
2022-10-20T10:46:05.456000,1.17639,-0.393127,-0.432739,0.214172,-0.0733643,0.0287628,0,0,1.15234,0.0113976,0.0162196,-0.015343,0.0120442,670.091,1151.8,670.091,600,669.818,599.913,670.091,600
2022-10-20T10:46:05.458000,1.00836,-1.02209,-0.288513,0.85675,-0.110016,0,-0.0271606,0,1.26953,0.00964403,0.0149045,-0.0162196,0.014323,670.091,1151.52,670,600,669.909,600,670.091,599.913
2022-10-20T10:46:05.460000,1.00836,-1.10071,-0.21637,0.85675,-0.110016,-0.0287628,-0.0271606,-0.0231171,1.15234,0.0105209,0.015343,-0.0149045,0.0120442,670.091,1151.98,670.091,599.913,670,600,670.091,600
2022-10-20T10:46:05.462000,1.00836,-0.550354,-0.432739,0.285583,-0.18338,0.0287628,-0.054306,0,1.14583,0.0122743,0.015343,-0.0157812,0.0133464,670.091,1151.89,670,599.913,670,600.087,670.091,599.913
2022-10-20T10:46:05.464000,1.34442,-1.17938,-0.288513,0.928162,-0.110016,-0.0575256,0,0.0462341,1.15234,0.0118361,0.0162196,-0.0135894,0.0136719,670.091,1151.71,670,600,670.091,600,670.182,599.913
2022-10-20T10:46:05.466000,1.26044,-0.786255,-0.360596,0.642578,-0.110016,0,0,-0.0231171,1.23047,0.0105209,0.0140278,-0.015343,0.0133464,670.091,1151.71,670,600.087,670.091,600,670,600
2022-10-20T10:46:05.468000,0.924316,-0.628967,-0.432739,0.428406,-0.110016,0,-0.0271606,-0.0231171,1.00261,0.0118361,0.014466,-0.0149045,0.0139973,670.091,1151.89,670,600,670,600,670,600
2022-10-20T10:46:05.470000,1.09235,-0.628967,-0.360596,0.499756,-0.110016,0,0,-0.0231171,1.10677,0.0109591,0.0162196,-0.014466,0.0139973,670,1151.52,670,600,669.818,600,670.182,600
2022-10-20T10:46:05.472000,1.09235,-0.628967,-0.360596,0.499756,-0.110016,0,0,-0.0231171,1.10677,0.0109591,0.0162196,-0.014466,0.0139973,670,1151.52,670,600,669.818,600,670.182,600
2022-10-20T10:46:05.474000,1.26044,-0.314514,-0.576965,0.499756,-0.0733643,0,0,0.0231171,1.21745,0.0118361,0.0140278,-0.0149045,0.0130208,670.091,1151.71,670,600,669.909,600.087,670.091,600
2022-10-20T10:46:05.476000,0.924316,-1.10071,0,0.7854,-0.0366821,0,0,-0.0231171,1.08073,0.0122743,0.0162196,-0.0157812,0.014323,670.091,1151.71,670,600,670,600.174,670.182,599.913
2022-10-20T10:46:05.478000,1.26044,-0.314514,-0.504883,0.642578,-0.146698,0,0,0,1.04818,0.0105209,0.0162196,-0.0162196,0.0136719,670.091,1151.61,670,600.087,670,600,670,599.913
2022-10-20T10:46:05.480000,0.840271,-1.17938,-0.288513,0.642578,-0.110016,0,0,0,1.11979,0.00964403,0.014466,-0.0157812,0.0139973,670.182,1151.98,670,600,670,599.913,670.091,600
2022-10-20T10:46:05.482000,1.42847,-0.314514,-0.576965,0.642578,-0.110016,0,-0.0271606,0.0462341,1.15234,0.0127127,0.015343,-0.015343,0.0136719,670.182,1151.8,670,600,669.909,600,670.182,600
2022-10-20T10:46:05.484000,1.09235,-1.10071,-0.144226,0.571167,-0.110016,-0.0575256,-0.0271606,-0.0924835,1.08073,0.0118361,0.015343,-0.0157812,0.0123699,670.091,1151.71,670,600,670,600,670.182,600
2022-10-20T10:46:05.486000,1.00836,-0.628967,-0.504883,0.571167,-0.0733643,0,0,-0.0231171,1.02864,0.0105209,0.014466,-0.0135894,0.0133464,670,1151.71,670,600,670,600.087,670.273,600
2022-10-20T10:46:05.488000,1.42847,-0.314514,-0.649109,0.571167,-0.0733643,0.0287628,-0.0271606,-0.0231171,1.13932,0.0105209,0.0140278,-0.0166581,0.0136719,670,1151.8,670,600,670,600,670.273,599.913
2022-10-20T10:46:05.490000,1.09235,-1.02209,-0.0721436,0.499756,-0.0733643,-0.0287628,0,-0.0462341,1.13281,0.0113976,0.015343,-0.0140278,0.0136719,670.091,1151.71,670,600,669.909,600,670.091,599.913
2022-10-20T10:46:05.492000,1.17639,-0.314514,-0.576965,0.642578,-0.110016,0,0,0.0231171,1.08724,0.00964403,0.014466,-0.0162196,0.0139973,670.091,1151.43,670,600,670,600.087,670,599.913
2022-10-20T10:46:05.494000,0.840271,-0.943481,-0.144226,0.499756,-0.0733643,0,0,-0.0231171,1.04167,0.0100825,0.0157812,-0.0162196,0.0136719,670.091,1151.71,670,600,670,600.087,670.273,600
2022-10-20T10:46:05.496000,1.42847,-0.393127,-0.576965,0.999573,-0.110016,0.0287628,0,-0.0231171,1.1263,0.0113976,0.0149045,-0.015343,0.0126953,670,1151.71,670,600,670,600.087,670.182,600.087
2022-10-20T10:46:05.498000,0.924316,-0.550354,-0.360596,0.499756,-0.0733643,0,-0.0271606,-0.0231171,1.15234,0.0109591,0.0157812,-0.014466,0.0120442,670,1151.52,670.091,600,670,600,670.182,600.087
2022-10-20T10:46:05.500000,0.924316,-0.550354,-0.360596,0.499756,-0.0733643,0,-0.0271606,-0.0231171,1.15234,0.0109591,0.0157812,-0.014466,0.0120442,670,1151.52,670.091,600,670,600,670.182,600.087
2022-10-20T10:46:05.502000,1.42847,-0.628967,-0.576965,0.999573,-0.146698,0,-0.0271606,-0.0231171,1.07422,0.0109591,0.014466,-0.015343,0.0117188,670.091,1151.8,670,600,670,600,670.182,599.826
2022-10-20T10:46:05.504000,0.840271,-0.864868,-0.288513,0.356995,-0.0733643,-0.0862885,0.0271606,-0.0462341,1.11979,0.0100825,0.015343,-0.014466,0.0120442,670.182,1151.71,670,600,669.909,600,670.091,599.913
2022-10-20T10:46:05.506000,0.924316,-0.943481,-0.288513,0.642578,-0.0733643,0,0,0.0231171,1.11979,0.0118361,0.0157812,-0.015343,0.0126953,670.273,1151.8,670,599.913,670,600.087,670.091,600.174
2022-10-20T10:46:05.508000,1.34442,-0.628967,-0.576965,0.999573,-0.146698,0,-0.0271606,-0.0231171,1.04167,0.0109591,0.0149045,-0.015343,0.0117188,670.091,1151.8,669.909,600,669.909,600,670.091,600
2022-10-20T10:46:05.510000,0.840271,-0.864868,-0.0721436,0.428406,-0.146698,-0.0575256,0,-0.0462341,1.00261,0.0113976,0.0175347,-0.0149045,0.0117188,670.091,1154.17,670,600.087,670,600,670.182,600
2022-10-20T10:46:05.512000,1.17639,-0.707642,-0.432739,0.7854,-0.110016,-0.0287628,0.0271606,0.0231171,1.05469,0.0105209,0.015343,-0.0149045,0.0126953,670,1151.34,670,600,670,600,670.091,600
2022-10-20T10:46:05.514000,1.42847,-0.864868,-0.504883,0.7854,-0.146698,0,-0.054306,0,1.18489,0.0122743,0.0149045,-0.0157812,0.0117188,670,1151.71,670,600,669.909,600,670.091,600
2022-10-20T10:46:05.516000,1.42847,-0.550354,-0.649109,1.14233,-0.110016,0,0,0,1.04167,0.00920582,0.0157812,-0.015343,0.0113933,670.091,1151.8,670,600,669.909,600,670.091,600
2022-10-20T10:46:05.518000,1.09235,-1.10071,-0.432739,0.642578,-0.0733643,0,-0.0271606,-0.0231171,1.03516,0.0118361,0.014466,-0.0170963,0.0123699,670.182,1151.71,670,599.913,669.909,600.087,670.091,600
2022-10-20T10:46:05.520000,0.756226,-1.17938,-0.144226,0.356995,-0.110016,0,-0.054306,0,1.01562,0.0105209,0.015343,-0.015343,0.0110676,670.091,1152.16,670,600,670,600,670.182,600
2022-10-20T10:46:05.522000,1.59656,-0.550354,-0.721252,1.14233,-0.146698,0,-0.054306,-0.0462341,1.11979,0.0118361,0.015343,-0.0162196,0.0113933,670.182,1151.89,670,600.087,670,600,670.091,600
2022-10-20T10:46:05.524000,1.00836,-0.943481,-0.360596,0.356995,-0.146698,0,0,0,1.14583,0.0100825,0.0140278,-0.0149045,0.0130208,670.182,1151.8,670,600,670,600,670.091,600
2022-10-20T10:46:05.526000,1.26044,-1.10071,-0.288513,0.713989,-0.146698,0,0,-0.0231171,1.02214,0.0118361,0.0149045,-0.0149045,0.0136719,670.091,1151.89,670.091,600.087,670,600,670.091,600
2022-10-20T10:46:05.528000,1.34442,-0.864868,-0.649109,0.999573,-0.110016,0,0,-0.0462341,1.13281,0.0113976,0.0157812,-0.0157812,0.0123699,670.091,1152.07,670.182,600,669.909,600,670.091,600
2022-10-20T10:46:05.530000,0.756226,-0.707642,-0.144226,0.142822,-0.0733643,-0.0287628,0.0271606,0,1.08073,0.0105209,0.0157812,-0.0166581,0.0113933,670.091,1151.89,670.182,600,669.909,600,670.182,600
2022-10-20T10:46:05.532000,1.34442,-0.786255,-0.504883,0.928162,-0.146698,0,0,-0.0231171,0.996094,0.0105209,0.0157812,-0.014466,0.0123699,670.091,1151.71,669.909,600,669.909,600,670.091,600
2022-10-20T10:46:05.534000,1.26044,-0.943481,-0.432739,0.642578,-0.146698,0,0,-0.0231171,1.11328,0.0100825,0.015343,-0.0162196,0.0120442,670.091,1151.8,669.909,599.913,670,600.087,670.091,600
2022-10-20T10:46:05.536000,0.840271,-0.943481,-0.0721436,0.356995,-0.0733643,0,0,-0.0231171,1.13281,0.0109591,0.014466,-0.0162196,0.0136719,670,1151.89,669.818,600.087,670,600,670.091,600
2022-10-20T10:46:05.538000,1.42847,-0.943481,-0.576965,1.14233,-0.0733643,-0.0287628,0.0271606,0,1.14583,0.00964403,0.014466,-0.015343,0.0120442,670.091,1151.8,670,600.087,670.091,600,670,599.913
2022-10-20T10:46:05.540000,0.840271,-1.17938,-0.288513,0.499756,-0.110016,0,-0.0271606,0,0.95052,0.0109591,0.0166581,-0.014466,0.0133464,670.091,1152.16,670,600.174,669.909,600,670.091,600
2022-10-20T10:46:05.542000,1.51251,-0.864868,-0.721252,1.21375,-0.0733643,-0.0287628,-0.0271606,-0.0231171,1.10026,0.0131509,0.0157812,-0.015343,0.0117188,670.091,1151.89,670,600,669.909,600,670.091,600
2022-10-20T10:46:05.544000,0.924316,-0.943481,-0.288513,0.214172,-0.146698,-0.0287628,-0.054306,-0.0462341,1.15234,0.0109591,0.014466,-0.014466,0.0123699,670.091,1151.8,670,599.913,670,600.087,670.182,600
2022-10-20T10:46:05.546000,1.00836,-1.10071,-0.432739,0.571167,-0.110016,0,-0.0814667,0,1.08073,0.0113976,0.0149045,-0.014466,0.0113933,670.091,1151.89,670.091,600,670,600.087,670.091,600
2022-10-20T10:46:05.548000,1.59656,-0.943481,-0.793335,0.999573,-0.110016,-0.0287628,0,-0.0462341,0.996094,0.0109591,0.0140278,-0.014466,0.0123699,670.091,1151.98,670,600,670.091,600,670.091,599.913
2022-10-20T10:46:05.550000,0.840271,-0.550354,-0.21637,0.285583,-0.110016,0,-0.0271606,0,1.16536,0.0113976,0.015343,-0.015343,0.0136719,670,1151.89,670,600,670.091,600,670,599.913
2022-10-20T10:46:05.552000,1.00836,-0.707642,-0.504883,0.642578,-0.0733643,0,0,-0.0231171,1.18489,0.0113976,0.0149045,-0.015343,0.0117188,670.091,1151.71,670,600.087,669.909,600,670.091,600
2022-10-20T10:46:05.554000,1.26044,-1.02209,-0.649109,0.7854,-0.0733643,0,0,-0.0462341,1.15234,0.00964403,0.0162196,-0.015343,0.0130208,670.091,1151.89,670,600,669.818,600,670.182,600
2022-10-20T10:46:05.556000,0.924316,-0.393127,-0.144226,0.214172,-0.110016,0,0,-0.0231171,1.11328,0.0109591,0.014466,-0.0157812,0.0152996,670.091,1151.8,670,600,669.909,600.174,670.091,600
2022-10-20T10:46:05.558000,1.09235,-0.943481,-0.432739,0.499756,-0.110016,0,0,-0.0231171,1.11979,0.0118361,0.015343,-0.0157812,0.0139973,670.091,1151.8,670,600,670,600.087,670,599.913
2022-10-20T10:46:05.560000,1.00836,-0.628967,-0.0721436,0.428406,-0.256714,0,-0.0271606,-0.0462341,1.01562,0.0113976,0.0135894,-0.0149045,0.0136719,670.091,1152.07,670,600,670,600,670.091,599.913
2022-10-20T10:46:05.562000,1.26044,-1.41522,-0.721252,0.928162,-0.0733643,-0.0287628,0,0,1.15886,0.0105209,0.0149045,-0.015343,0.0139973,670.182,1151.98,670,600,670,599.913,670.091,600
2022-10-20T10:46:05.564000,0.924316,-0.628967,-0.21637,0.285583,-0.0733643,-0.0287628,0,-0.0231171,1.17188,0.0118361,0.015343,-0.0140278,0.0126953,670.091,1151.8,670,600,670,599.913,670.091,600
2022-10-20T10:46:05.566000,1.00836,-0.864868,-0.288513,0.642578,-0.18338,0,-0.0271606,-0.0462341,1.18489,0.0122743,0.014466,-0.0149045,0.0133464,670,1151.89,670,600,670,600.26,670.182,600.087
2022-10-20T10:46:05.568000,1.09235,-1.41522,-0.649109,0.85675,-0.110016,-0.0575256,0,-0.0462341,1.13281,0.0118361,0.0149045,-0.0157812,0.0130208,670,1151.98,670,600,670,600.087,670.273,600
2022-10-20T10:46:05.570000,0.840271,-0.628967,-0.21637,0.356995,-0.146698,0,-0.0271606,0,1.02864,0.0100825,0.015343,-0.014466,0.0117188,670.091,1151.89,670,600,670,600.087,670.182,599.913
2022-10-20T10:46:05.572000,1.09235,-0.707642,-0.21637,0.571167,-0.110016,0,0,0,1.13281,0.0100825,0.0157812,-0.0157812,0.0117188,670.091,1151.61,670,600,670,600.087,670.091,599.826
2022-10-20T10:46:05.574000,0.924316,-0.550354,-0.0721436,0.499756,-0.0366821,0,-0.0271606,-0.0231171,1.14583,0.0113976,0.0149045,-0.0162196,0.0120442,670.182,1151.8,670,600,669.909,600,670.091,600
2022-10-20T10:46:05.576000,0.924316,-0.550354,-0.0721436,0.499756,-0.0366821,0,-0.0271606,-0.0231171,1.14583,0.0113976,0.0149045,-0.0162196,0.0120442,670.182,1151.8,670,600,669.909,600,670.091,600
2022-10-20T10:46:05.578000,1.26044,-0.943481,-0.360596,0.571167,-0.0733643,0,0,-0.0693512,1.17188,0.0100825,0.0140278,-0.0157812,0.0123699,670,1151.8,670,600,669.909,600,670.091,600.087
2022-10-20T10:46:05.580000,1.26044,-0.943481,-0.360596,0.571167,-0.0733643,0,0,-0.0693512,1.17188,0.0100825,0.0140278,-0.0157812,0.0123699,670,1151.8,670,600,669.909,600,670.091,600.087
2022-10-20T10:46:05.582000,1.00836,-0.471741,-0.21637,0.571167,-0.146698,0,0,0,1.08724,0.0113976,0.015343,-0.015343,0.0113933,670.091,1152.16,670,600,670,600,670.091,599.913
2022-10-20T10:46:05.584000,1.17639,-0.864868,-0.288513,0.571167,-0.110016,0,0,0,1.1263,0.0113976,0.0166581,-0.0149045,0.0120442,670.365,1151.8,670,600,670,600,670.091,600.347
2022-10-20T10:46:05.586000,1.17639,-0.943481,-0.432739,0.499756,-0.146698,0,0,-0.0231171,1.10026,0.00964403,0.0162196,-0.0149045,0.0113933,670.182,1151.8,670,600,670,600,670.091,600
2022-10-20T10:46:05.588000,1.09235,-1.49384,-0.576965,0.428406,-0.0733643,-0.0287628,0.0271606,0,1.10677,0.0118361,0.0149045,-0.0149045,0.0117188,670,1151.98,670,600,669.909,600,670.091,600
2022-10-20T10:46:05.590000,1.26044,-0.471741,-0.144226,0.713989,-0.146698,0,-0.0271606,0,1.08724,0.0122743,0.0149045,-0.0157812,0.0120442,670,1151.8,670,600,669.909,600,670.091,600
2022-10-20T10:46:05.592000,1.09235,-1.02209,-0.21637,0.499756,-0.110016,0,0,-0.0231171,1.13932,0.0131509,0.014466,-0.0166581,0.0136719,670,1151.52,670.091,600,669.909,600,670.091,600
2022-10-20T10:46:05.594000,1.09235,-1.17938,-0.504883,0.428406,-0.110016,-0.0287628,0.0271606,0,1.10677,0.0109591,0.0127127,-0.015343,0.0120442,670.091,1151.71,670.091,600,669.909,600,670.091,600
2022-10-20T10:46:05.596000,1.26044,-0.393127,-0.144226,0.85675,-0.18338,0.0287628,-0.054306,0,1.08073,0.0109591,0.015343,-0.0166581,0.0139973,670.091,1151.71,670,599.913,670,600,670.091,600
2022-10-20T10:46:05.598000,1.26044,-0.943481,-0.504883,0.571167,-0.0733643,0,0,0,1.17188,0.0100825,0.0149045,-0.0166581,0.014323,670.091,1151.52,670,600,670,600,670.091,600
2022-10-20T10:46:05.600000,1.34442,-0.707642,-0.21637,1.21375,-0.0366821,0,-0.0271606,-0.0231171,1.0612,0.0113976,0.014466,-0.0157812,0.0126953,670.091,1151.98,670,600,670,600,670.091,600
2022-10-20T10:46:05.602000,1.09235,-1.17938,-0.504883,0.214172,-0.0366821,0.0287628,-0.0271606,-0.0231171,1.08724,0.00964403,0.0149045,-0.014466,0.0136719,670.091,1151.71,670.091,600.087,670,600,670.091,600
2022-10-20T10:46:05.604000,1.26044,-1.02209,-0.288513,0.713989,-0.110016,0,-0.054306,-0.0231171,1.04167,0.0113976,0.0162196,-0.0149045,0.0133464,670.091,1151.71,670.091,600,670,600,670.091,600
2022-10-20T10:46:05.606000,1.34442,-0.550354,-0.360596,0.7854,-0.110016,0,-0.0271606,0,1.15234,0.0122743,0.014466,-0.014466,0.0117188,670.091,1151.71,670.182,600,669.818,600,670.091,600
2022-10-20T10:46:05.608000,1.00836,-1.258,-0.360596,0.0714111,-0.0733643,-0.0287628,0,-0.0462341,1.13281,0.0122743,0.015343,-0.0149045,0.0123699,670.091,1151.71,669.909,599.913,669.909,600,670.091,599.913
2022-10-20T10:46:05.610000,1.26044,-0.864868,-0.288513,0.928162,-0.146698,0.0575256,0,-0.0462341,1.02214,0.0100825,0.0140278,-0.014466,0.0120442,670.182,1151.61,669.909,600,670.091,600.087,670.091,600
2022-10-20T10:46:05.612000,1.17639,-0.550354,-0.432739,0.571167,-0.110016,0,0.0271606,-0.0693512,1.09375,0.0122743,0.015343,-0.0162196,0.0126953,670.091,1151.43,670,600,670.091,600,670.091,599.913
2022-10-20T10:46:05.614000,1.00836,-1.258,-0.432739,0.285583,-0.0733643,0,-0.0271606,-0.0231171,1.03516,0.0113976,0.015343,-0.0149045,0.0113933,670.182,1151.61,670.182,600.087,670,600,670.091,599.913
2022-10-20T10:46:05.616000,1.26044,-0.707642,-0.0721436,1.07098,-0.110016,0.0287628,0,0,1.19792,0.0100825,0.0157812,-0.015343,0.0107422,670.091,1151.71,670.091,600.087,670,599.913,670.091,600
2022-10-20T10:46:05.618000,1.09235,-1.10071,-0.360596,0.499756,-0.110016,-0.0287628,0,-0.0462341,1.13281,0.0109591,0.0162196,-0.0162196,0.0136719,670.091,1151.52,670,600,669.909,600,670.091,600
2022-10-20T10:46:05.620000,1.26044,-0.786255,-0.144226,0.928162,-0.110016,0,0,0,1.03516,0.0109591,0.015343,-0.015343,0.0130208,670.091,1151.89,670,600,670.091,600.087,670.182,600
2022-10-20T10:46:05.622000,0.924316,-1.10071,-0.432739,0.214172,-0.146698,0,0,-0.0462341,1.15886,0.0113976,0.015343,-0.015343,0.0139973,670.091,1151.71,670,600,670.091,600,670.091,599.913
2022-10-20T10:46:05.624000,1.17639,-0.628967,-0.432739,0.642578,-0.110016,-0.0287628,0,-0.0231171,1.15234,0.0113976,0.015343,-0.0157812,0.014323,670.091,1151.61,670,600,670.091,600,670,600
2022-10-20T10:46:05.626000,1.17639,-0.707642,-0.360596,0.928162,-0.110016,-0.0575256,-0.054306,0,1.08073,0.0100825,0.0149045,-0.0140278,0.0126953,670.091,1151.61,669.909,600,669.909,600,670,600
2022-10-20T10:46:05.628000,1.00836,-1.258,-0.576965,0.142822,-0.0733643,0.0575256,0,0,1.08073,0.0118361,0.0149045,-0.0149045,0.0120442,670.091,1151.71,670,600,669.909,600,670.091,600
2022-10-20T10:46:05.630000,1.42847,-0.864868,-0.21637,1.07098,-0.0733643,0,0,0,1.08724,0.0109591,0.015343,-0.014466,0.0126953,670.091,1151.43,670,600,669.818,600,670.182,600
2022-10-20T10:46:05.632000,1.09235,-0.864868,-0.504883,0.499756,-0.110016,0,-0.0271606,0,1.08073,0.0109591,0.015343,-0.0166581,0.0136719,670.091,1151.43,670,600,670.091,600.087,670.091,599.913
2022-10-20T10:46:05.634000,1.00836,-1.41522,-0.504883,0.214172,-0.0366821,0,0,0,1.01562,0.0109591,0.0149045,-0.0149045,0.0126953,670.091,1151.61,670,600,670,600.174,670.091,599.913
2022-10-20T10:46:05.636000,1.34442,-1.10071,-0.0721436,1.21375,-0.110016,0.0575256,-0.0271606,-0.0231171,1.13281,0.0113976,0.0149045,-0.015343,0.014323,670.091,1151.52,670,600,670,600.174,670,599.913
2022-10-20T10:46:05.638000,1.09235,-1.02209,-0.504883,0.214172,-0.0733643,0.0575256,0.0271606,-0.0231171,1.19792,0.0122743,0.0162196,-0.0162196,0.0120442,670.091,1151.61,670,600,670,600,670,599.913
2022-10-20T10:46:05.640000,1.17639,-1.10071,-0.432739,0.571167,-0.110016,0,-0.0271606,0,1.13281,0.0118361,0.0157812,-0.015343,0.0133464,670.091,1151.43,670,600,670,599.913,669.909,599.913
2022-10-20T10:46:05.642000,1.17639,-0.707642,-0.144226,0.999573,-0.110016,0,0,0,1.02214,0.0105209,0.0162196,-0.015343,0.0139973,670.091,1151.8,670,600,670,599.913,670.091,600
2022-10-20T10:46:05.644000,1.26044,-1.258,-0.288513,0.713989,-0.0733643,0.0287628,0.0271606,0,1.03516,0.00964403,0.015343,-0.0157812,0.0123699,670.182,1151.61,670,600.087,670,600.174,670.273,600
2022-10-20T10:46:05.646000,1.09235,-1.10071,-0.21637,0.7854,-0.110016,-0.0287628,0,0,1.15886,0.0122743,0.014466,-0.0140278,0.0126953,670,1151.61,670,600,669.909,600.087,670.273,600
2022-10-20T10:46:05.648000,0.924316,-1.17938,-0.432739,0,-0.110016,0,-0.0271606,-0.0462341,1.08724,0.0122743,0.014466,-0.0162196,0.0123699,670.091,1151.61,670.091,600.087,670,600.087,670.182,599.913
2022-10-20T10:46:05.650000,1.34442,-0.707642,-0.21637,1.07098,-0.146698,-0.0287628,0.0271606,0,1.02864,0.0105209,0.015343,-0.015343,0.0120442,670,1151.43,670,600,670,600,670.091,599.913
2022-10-20T10:46:05.652000,0.924316,-1.10071,-0.360596,0.642578,-0.0733643,-0.0287628,0,-0.0462341,1.13281,0.0105209,0.015343,-0.0157812,0.0126953,670.091,1151.34,670,600,670,600,669.909,599.913
2022-10-20T10:46:05.654000,0.924316,-0.864868,-0.504883,0.0714111,-0.0733643,0.0287628,-0.0271606,0,1.11328,0.0100825,0.0157812,-0.0162196,0.0139973,670.182,1151.52,670,600,670,600,670,600
2022-10-20T10:46:05.656000,1.42847,-0.864868,-0.288513,1.07098,-0.110016,0,0,0,1.10677,0.0105209,0.0166581,-0.0157812,0.0130208,670.182,1151.61,670,600,670,600,670.273,600
2022-10-20T10:46:05.658000,1.17639,-0.943481,-0.432739,0.285583,-0.0366821,0,-0.054306,0.0231171,1.13932,0.0113976,0.015343,-0.014466,0.0117188,670,1151.34,670,600,670,600.087,670.182,600.087
2022-10-20T10:46:05.660000,1.34442,-0.628967,-0.144226,1.14233,-0.0733643,0,-0.054306,-0.0231171,1.05469,0.00920582,0.015343,-0.0157812,0.014323,670,1151.89,670,600,669.909,600,670.182,600
2022-10-20T10:46:05.662000,1.09235,-0.628967,-0.576965,0.214172,-0.146698,0,0,-0.0462341,1.19141,0.0100825,0.0149045,-0.0157812,0.0123699,670,1151.61,670.091,600,670,600,670.091,599.913
2022-10-20T10:46:05.664000,1.26044,-1.02209,-0.576965,0.571167,-0.110016,0,-0.054306,0,1.15886,0.0105209,0.015343,-0.014466,0.0139973,670,1151.61,670,600,669.909,600,670.091,599.826
2022-10-20T10:46:05.666000,1.17639,-0.707642,-0.21637,0.85675,-0.110016,0,-0.0271606,0,1.10026,0.0113976,0.014466,-0.014466,0.0117188,670.273,1151.61,670,600,669.909,600.087,670.091,599.826
2022-10-20T10:46:05.668000,1.09235,-1.02209,-0.504883,0.0714111,-0.110016,0.0287628,-0.0271606,-0.0693512,1.10677,0.0118361,0.014466,-0.0162196,0.0126953,670.273,1151.71,670,600,670,600,670.091,599.826
